long,lat,no
126.73363,-14.528379999999999,4
148.62309,-26.29283,4
142.79581000000002,-17.02189,4
125.36551999999999,-17.1765,4
133.90561,-12.518360000000001,4
145.58626999999998,-17.056520000000003,4
142.7811,-16.9277,4
141.87361,-37.22455,4
126.72613,-14.441270000000001,4
152.28105,-30.113840000000003,4
136.48578,-16.38935,4
132.8597,-14.26591,4
150.09547,-28.47966,4
126.4521,-27.07593,4
149.53267,-33.82032,4
146.53576999999999,-31.44712,4
153.14648,-28.056659999999997,4
152.25777,-30.158209999999997,4
126.72379,-14.439779999999999,4
152.24686,-30.11257,4
152.24594,-30.11443,4
143.36178999999998,-12.98243,4
152.27385,-30.110970000000002,4
142.35098,-10.96653,4
130.74428,-13.173420000000002,4
135.4583,-21.6933,4
145.54984,-17.983729999999998,4
134.06198,-12.47653,4
141.84406,-12.99318,4
148.40393,-28.793390000000002,4
150.98976000000002,-23.7777,4
148.5408,-25.6229,4
137.59496000000001,-33.0126,4
145.55168,-18.00836,4
132.88654,-12.469619999999999,4
126.6619,-14.551279999999998,4
148.7435,-33.12,4
142.05557,-12.85866,4
126.70556,-14.52465,4
136.57506,-12.63085,4
136.29745,-12.06357,4
145.59081,-17.0388,4
126.71383999999999,-14.51133,4
153.14255,-28.052459999999996,4
143.35016000000002,-12.96164,4
116.96404,-20.8959,4
126.72371000000001,-14.51985,4
126.72998,-14.52779,4
128.7861,-24.3935,4
141.98141,-12.81931,4
150.1573,-31.602990000000002,4
144.42783,-16.024929999999998,4
143.15213,-12.737,4
147.24903999999998,-31.669790000000003,4
152.27478,-30.167709999999996,4
134.06998000000002,-12.4756,4
130.72728999999998,-13.29631,4
130.7422,-11.63228,4
132.07501000000002,-12.80424,4
132.2376,-12.7635,4
152.25421,-30.15411,4
142.13713,-14.858970000000001,4
132.14667,-11.3755,4
128.7888,-24.3855,4
145.38306,-40.852109999999996,4
148.1678,-30.317729999999997,4
151.01155,-24.94057,4
145.56877,-17.0626,4
152.25508,-30.1506,4
144.434,-16.0449,4
136.5787,-12.61559,4
145.55928,-17.995910000000002,4
145.4357,-17.3471,4
129.88654,-14.3156,4
153.13382,-28.0513,4
142.56763999999998,-11.12628,4
143.3043,-12.763,4
144.815,-18.1097,4
144.4359,-16.0232,4
130.34938,-15.767170000000002,4
148.334,-29.2587,4
136.41367,-12.43322,4
129.5468,-14.45685,4
144.23848,-14.51022,4
146.8868,-31.08468,4
134.1065,-13.5279,4
153.19238,-28.106990000000003,4
146.81581,-19.14398,4
141.06551000000002,-17.64382,4
146.77200000000002,-19.2331,4
136.49249,-16.39382,4
148.39325,-29.45631,4
145.55981,-17.999229999999997,4
141.9912,-12.8351,4
145.58681,-17.059839999999998,4
142.07585,-12.28775,4
153.13815,-28.05188,4
152.23677,-30.15925,4
145.56358,-18.022479999999998,4
141.97745,-12.81988,4
125.28385,-17.10979,4
132.83342,-14.279710000000001,4
128.7771,-24.3776,4
149.33934,-34.47222,4
145.9611,-32.5548,4
128.78163,-24.386860000000002,4
130.82208,-13.18801,4
142.7301,-12.81583,4
142.52701000000002,-11.08028,4
153.13359,-28.094079999999998,4
134.48575,-15.264479999999999,4
143.15166000000002,-14.01862,4
142.80772,-16.95897,4
152.24808000000002,-30.16842,4
134.09726,-12.472389999999999,4
150.61699,-22.6897,4
145.55504,-17.973779999999998,4
152.19888,-30.143690000000003,4
143.28947,-12.88003,4
152.24094,-30.154759999999996,4
152.2595,-30.1665,4
148.62018999999998,-20.651529999999998,4
130.97363,-13.42495,4
130.74104,-13.30621,4
130.3131,-15.73368,4
128.7758,-24.3948,4
152.24785,-30.11613,4
132.06509,-12.782739999999999,4
145.6102,-16.9505,4
144.3973,-16.0592,4
142.49745,-12.035110000000001,4
152.24405,-30.12055,4
145.42866999999998,-17.35217,4
146.82288,-31.547420000000002,4
145.60315,-16.93542,4
132.773,-11.5954,4
116.10838999999999,-32.42706,4
152.5353,-27.9367,4
150.30153,-24.10444,4
130.76176,-13.30839,4
126.71327,-14.5147,4
141.9741,-12.8386,4
145.60165,-17.03714,4
145.59389,-17.03493,4
150.61198000000002,-22.713520000000003,4
145.51146,-17.82102,4
146.81558,-19.13734,4
151.10138999999998,-26.140279999999997,4
135.65918,-12.13647,4
142.0233,-12.80264,4
150.61131,-22.67744,4
134.47949,-15.28271,4
152.2426,-30.1578,4
141.97159,-12.83502,4
142.26112,-34.189609999999995,4
142.59818,-17.19904,4
149.60086,-33.81693,4
145.53448,-17.98179,4
131.62364,-15.56741,4
143.28743,-12.86658,4
146.84056,-32.44838,4
142.0002,-12.8463,4
150.81642,-25.89157,4
130.73779,-11.60666,4
150.0118,-27.9735,4
140.67047,-38.05542,4
145.24417,-15.74037,4
142.0361,-12.8555,4
132.08434,-12.80472,4
144.66631999999998,-16.275370000000002,4
132.21184,-12.73363,4
150.81351,-25.894270000000002,4
142.79076,-16.929029999999997,4
142.74759,-12.8307,4
126.73968,-14.53628,4
142.62198,-12.62578,4
148.43306,-28.793940000000003,4
145.51036000000002,-17.81437,4
150.61143,-22.668960000000002,4
143.15106,-14.021870000000002,4
126.73303999999999,-14.53174,4
142.7576,-12.84665,4
121.49416000000001,-30.867140000000003,4
145.56038999999998,-17.93893,4
144.81078,-18.104020000000002,4
153.4799,-28.6945,4
132.9883,-14.512620000000002,4
130.72646,-13.300579999999998,4
150.82869,-25.88889,4
134.4463,-12.5617,4
130.9911,-11.6856,4
145.53593,-17.92561,4
134.0715,-12.4829,4
130.3553,-15.75786,4
131.55933000000002,-12.76568,4
145.53706,-17.99158,4
150.35979,-22.4994,4
145.59837,-17.017210000000002,4
147.11571999999998,-25.9155,4
152.23468,-30.17455,4
134.85393,-12.395539999999999,4
134.85132,-12.39368,4
126.70766,-14.50341,4
150.8288,-25.8827,4
142.24524,-34.198440000000005,4
141.99773000000002,-12.82056,4
130.73447,-11.631110000000001,4
145.5529,-17.97985,4
126.49774,-27.107809999999997,4
149.22401000000002,-34.190509999999996,4
122.60593999999999,-33.756479999999996,4
145.30663,-17.36665,4
141.86902,-37.22027,4
130.82361,-13.18769,4
150.53874,-22.70724,4
143.28171,-12.87774,4
141.9815,-12.8567,4
148.61426,-26.29485,4
132.22261,-12.73209,4
134.06531,-12.47033,4
130.70547,-13.2926,4
145.5702,-17.0613,4
142.14046000000002,-12.810830000000001,4
152.27938999999998,-30.16832,4
145.97718999999998,-17.429000000000002,4
149.18135,-27.85225,4
148.54578999999998,-25.61947,4
150.7183,-26.3522,4
131.56861999999998,-12.76713,4
153.13521,-28.10183,4
150.77145,-26.353790000000004,4
147.78345,-19.80969,4
142.0401,-12.80739,4
130.31718,-15.73426,4
143.28845,-12.87331,4
150.1757,-22.52891,4
145.55676,-17.93948,4
145.54147,-17.97818,4
135.52841,-14.56838,4
153.4904,-28.6962,4
152.26729,-30.12094,4
142.30602,-10.196819999999999,4
143.34187,-13.0041,4
116.0463,-30.1171,4
143.2941,-12.91029,4
144.4192,-16.0299,4
145.49199,-17.155,4
150.72427,-26.35002,4
142.80988,-16.97682,4
131.0619,-12.4322,4
146.96773000000002,-31.29845,4
145.53246000000001,-17.96745,4
126.73607,-14.535689999999999,4
130.93352,-11.74508,4
136.41721,-16.43352,4
130.76221,-13.18789,4
130.81502,-13.19005,4
144.2267,-14.5143,4
142.75235,-12.836969999999999,4
142.80183,-17.02514,4
125.28088000000001,-17.15404,4
144.667,-16.2909,4
122.19485,-33.71549,4
148.06101999999998,-31.23883,4
130.86,-13.182839999999999,4
125.36166999999999,-17.17718,4
149.81911000000002,-33.651759999999996,4
131.6191,-15.568,4
150.78235,-28.997659999999996,4
130.95035,-13.40136,4
143.1459,-14.0288,4
150.70622,-26.357470000000003,5
126.71491,-14.411320000000002,5
145.55868999999998,-18.02835,5
144.40673999999999,-16.07379,5
150.82686,-25.866139999999998,5
147.82187,-19.8018,5
152.2829,-30.153979999999997,5
150.80534,-25.91321,5
134.95757,-13.06118,5
144.44543000000002,-16.064020000000003,5
150.8201,-25.87272,5
142.1585,-15.7249,5
148.0869,-42.09675,5
136.50392,-16.40631,5
131.00153,-11.66734,5
150.66695,-22.71497,5
150.83183,-25.91423,5
150.9869,-23.7719,5
150.84129,-25.88288,5
150.77002,-26.36595,5
150.80858999999998,-25.88403,5
150.83426,-25.94088,5
146.12546,-34.41832,5
145.55586,-18.008589999999998,5
135.63971,-15.45401,5
134.96568,-13.06321,5
145.06017,-17.19826,5
126.76618,-14.51729,5
150.98259,-23.76234,5
142.42476000000002,-11.09468,5
150.86279,-25.93962,5
150.9646,-23.7921,5
130.85835,-14.080639999999999,5
150.62814,-22.73254,5
152.2224,-30.124609999999997,5
141.93036999999998,-12.44565,5
145.5352,-17.9989,5
126.76758999999998,-14.53065,5
136.49649,-16.37584,5
150.80978000000002,-25.87077,5
142.6191,-11.0673,5
150.724,-26.3488,5
152.23346999999998,-30.11611,5
150.7103,-26.3569,5
137.59486,-33.00863,5
134.07678,-12.48964,5
150.8195,-25.87554,5
144.43985,-16.057029999999997,5
142.14639,-14.84685,5
142.62115,-17.215120000000002,5
144.39893,-16.07476,5
144.44316,-16.066679999999998,5
135.16501,-12.72027,5
152.19025,-30.132659999999998,5
144.83203,-18.108810000000002,5
143.34892,-12.78358,5
150.64821,-22.72811,5
144.42493000000002,-16.14428,5
126.70503000000001,-14.57145,5
150.81493999999998,-25.87271,5
126.71431000000001,-14.57715,5
130.85683,-13.19539,5
143.35353,-12.957289999999999,5
142.9078,-13.1766,5
150.65573,-22.72954,5
125.25067,-17.164189999999998,5
142.44593999999998,-10.74416,5
152.18651,-30.12527,5
145.41277,-16.890620000000002,5
142.30491999999998,-12.54229,5
126.8041,-14.4946,5
150.61961000000002,-22.68226,5
132.43481,-13.450170000000002,5
150.81221000000002,-25.883029999999998,5
150.6177,-22.6949,5
150.8296,-25.8794,5
130.8344,-13.2121,5
142.80013,-16.91714,5
144.81128,-18.10298,5
153.23085,-27.967229999999997,5
135.6233,-15.4582,5
126.73245,-14.58539,5
152.19368,-30.14947,5
144.5307,-17.1553,5
142.46695,-11.080210000000001,5
134.06316999999999,-12.51173,5
146.81708999999998,-19.15403,5
130.86456,-13.184610000000001,5
144.4238,-16.15944,5
150.1594,-22.5417,5
150.98775,-23.76442,5
142.95219,-12.8173,5
131.55487,-24.0034,5
144.45172,-16.02123,5
150.84956,-25.90578,5
135.58728,-12.43118,5
143.18016,-14.01556,5
150.83043999999998,-25.891370000000002,5
130.8459,-14.05776,5
142.31853,-12.67337,5
142.62715,-12.62513,5
150.15826,-22.54726,5
126.63828000000001,-14.56426,5
130.77796999999998,-13.317260000000001,5
144.43835,-16.00452,5
150.68195,-22.68445,5
145.40813,-16.895210000000002,5
135.59398000000002,-12.430480000000001,5
153.23523,-27.971490000000003,5
134.06027,-12.483839999999999,5
142.61397,-17.21474,5
152.65236000000002,-26.0695,5
150.5945,-22.740920000000003,5
126.72842,-14.560479999999998,5
152.65662,-26.07026,5
152.23949,-30.10142,5
140.12227,-36.35085,5
152.26623999999998,-30.11143,5
145.07921000000002,-17.199939999999998,5
130.74706,-11.62621,5
150.66133,-22.72225,5
126.74113999999999,-14.562029999999998,5
142.74315,-12.80593,5
134.43649,-12.16065,5
144.2194,-14.5192,5
151.15155,-23.82989,5
153.13402,-28.10159,5
150.72713000000002,-26.35803,5
150.62951999999999,-22.69455,5
135.6007,-12.4246,5
126.7282,-14.510060000000001,5
150.67533999999998,-22.6957,5
150.62572,-22.69511,5
144.40886,-16.142129999999998,5
145.43271000000001,-17.356920000000002,5
125.37463000000001,-17.21954,5
152.28598,-30.149520000000003,5
130.99636999999998,-11.66825,5
130.79724,-13.20475,5
144.67172,-16.26322,5
150.71081999999998,-26.35458,5
150.97363,-23.77678,5
144.66031999999998,-16.26069,5
147.00368,-32.221940000000004,5
136.50038,-16.40612,5
152.18001999999998,-30.134759999999996,5
142.44687,-10.74354,5
135.459,-21.5379,5
142.0091,-15.622,5
144.44766,-16.04954,5
116.07416,-32.96221,5
141.8179,-12.9966,5
145.4801,-17.8233,5
144.83534,-18.10419,5
130.38359,-15.76446,5
142.03243999999998,-15.6036,5
142.32193,-12.67378,5
132.08334,-12.80313,5
135.62236000000001,-15.46926,5
153.23416,-27.97128,5
130.81841,-14.068079999999998,5
141.86,-12.7973,5
143.35783,-12.77886,5
126.71958000000001,-14.50787,5
150.17009,-22.55585,5
144.76262,-18.10355,5
143.162,-14.00898,5
126.71457,-14.595279999999999,5
144.80762,-18.10055,5
142.00681,-12.88207,5
132.24857,-11.27183,5
143.35707,-12.78459,5
135.46246000000002,-21.518810000000002,5
150.82529,-25.94051,5
150.44858,-28.16439,5
150.98927,-26.394270000000002,5
150.84947,-25.9293,5
116.04642,-32.93554,5
150.08618,-28.47653,5
134.16235,-13.540999999999999,5
148.77286,-30.45235,5
142.34312,-12.68668,5
136.5011,-16.4106,5
144.66234,-16.25889,5
132.89285,-12.471689999999999,5
142.54613999999998,-11.087660000000001,5
150.8323,-25.8915,5
144.43604,-16.14536,5
134.05518,-12.5011,5
144.26334,-14.53089,5
144.81885,-18.10288,5
147.79666,-19.82079,5
126.65833,-14.561020000000001,5
149.38889,-22.57902,5
147.79231000000001,-19.82517,5
150.84531,-25.9246,5
125.3709,-17.21425,5
144.68329,-16.27336,5
134.49272,-15.258779999999998,5
125.27271999999999,-17.14031,5
150.76709,-26.34892,5
143.3221,-12.9397,5
126.75091,-14.51009,5
152.22899999999998,-30.1143,5
153.12532,-28.054740000000002,5
150.76546000000002,-26.36865,5
143.27444,-12.787139999999999,5
147.7862,-19.8228,5
134.4746,-15.3053,5
152.20349,-30.15498,5
142.75252,-12.80377,5
145.077,-17.2122,5
134.34213,-13.65926,5
150.82172,-25.86516,5
152.45091000000002,-29.70903,5
126.72927,-14.542329999999998,5
150.80022,-25.91225,5
145.4122,-16.88668,5
142.76,-12.8305,5
146.48909,-31.83718,5
130.9021,-13.009,5
142.82852,-17.14112,5
132.07759,-12.804210000000001,5
132.8969,-12.47518,5
142.75618,-12.8042,5
126.76638999999999,-14.46768,5
130.8685,-13.0136,5
141.82591000000002,-12.99273,5
150.70375,-26.35588,5
144.81956,-18.09668,5
130.84888999999998,-13.17803,5
150.64911,-22.7241,5
147.21333,-32.69498,5
130.87218000000001,-13.02824,5
130.83014,-14.07446,5
134.49765,-15.26355,5
143.14795,-14.02856,5
142.94827,-17.13853,5
150.76811,-26.3574,5
150.60533,-22.735889999999998,5
150.30862,-22.53751,5
141.98462,-12.80684,5
150.81149,-25.87667,5
145.49851999999998,-17.15801,5
134.03363000000002,-12.49363,5
150.8653,-25.9388,5
150.82765,-25.89871,5
150.63617,-22.71075,5
144.67885,-16.27873,5
116.14453999999999,-32.41529,5
134.0475,-12.4867,5
144.75212,-18.10118,5
117.08346,-33.92899,5
126.73312,-14.51554,5
144.75853999999998,-18.104210000000002,5
132.14113,-11.35179,5
153.1124,-28.1144,5
150.1667,-22.53558,5
130.35156,-15.7528,5
152.26387,-30.16409,5
130.83301,-14.0647,5
150.72307,-26.3586,5
145.97626,-17.4371,5
134.06117,-12.50113,5
132.78267,-11.5943,5
125.3635,-17.21416,5
145.54541,-17.99786,5
146.8318,-19.14013,5
116.9983,-32.62135,5
135.1698,-12.719330000000001,5
145.05653,-17.19872,5
130.76514,-13.32225,5
150.76572,-26.34522,5
146.94333,-33.09409,5
130.80876,-13.199320000000002,5
126.72661000000001,-14.505579999999998,5
142.80061,-17.06126,5
152.28912,-30.13597,5
126.73548999999998,-14.50285,5
136.55481,-16.21707,5
135.17451,-12.57281,5
151.08084,-26.31392,5
144.44554,-16.0288,5
150.85399999999998,-25.9001,5
142.00856000000002,-12.79903,5
150.80803,-25.88064,5
144.418,-16.155279999999998,5
152.28148000000002,-30.131120000000003,5
125.27631000000001,-17.13975,5
150.82922,-25.87838,5
130.84966,-14.05246,5
134.04211,-12.50507,5
150.58958,-22.73477,5
150.6763,-22.6954,5
142.02333000000002,-12.797139999999999,5
145.5129,-17.808,5
147.1266,-31.9651,5
150.44736,-28.159670000000002,5
152.19838000000001,-30.13086,5
144.44904,-16.01265,5
142.0308,-12.8836,5
144.67076,-16.2756,5
144.68759,-16.28115,5
150.77229,-26.35517,5
153.12978,-28.0529,5
136.8551,-12.264000000000001,5
151.00926,-24.94407,5
130.37872,-15.76097,5
147.96375,-41.81215,5
150.81497,-25.87175,5
146.83246,-19.1338,5
147.82172,-19.79964,5
144.36253,-16.096220000000002,5
153.2346,-27.968159999999997,5
142.76462,-12.83457,5
137.58003,-33.0091,5
130.87861999999998,-13.0365,5
133.0284,-12.19182,5
150.8598,-25.9077,5
126.715,-14.505020000000002,5
126.7108,-14.5798,5
144.4534,-16.04275,5
145.47638999999998,-17.82655,5
141.9747,-12.808110000000001,5
134.05746000000002,-12.499239999999999,5
132.08379,-12.814969999999999,5
134.06738,-12.498669999999999,5
116.06844,-32.96504,5
153.13398999999998,-28.09511,5
152.27713,-30.10295,5
135.61362,-15.484160000000001,5
145.06693,-17.1933,5
137.59386,-33.01025,5
130.30507,-15.72215,5
126.76536000000002,-14.521510000000001,5
150.83356,-25.85954,5
142.49393,-11.08562,5
146.50252,-19.381510000000002,6
152.46344,-29.69442,6
150.99331999999998,-25.91716,6
152.3561,-28.98,6
143.3535,-12.7806,6
152.43864,-30.19245,6
152.3375,-28.9921,6
152.261,-30.242759999999997,6
142.84274,-17.05539,6
150.66441,-22.69643,6
152.00241,-29.073520000000002,6
134.66034,-12.11502,6
126.69265,-14.580589999999999,6
145.45123,-17.817629999999998,6
148.64052,-22.039839999999998,6
150.88968,-25.89367,6
152.37213,-29.06141,6
152.34389,-28.98658,6
116.18863999999999,-32.4856,6
152.3789,-29.0594,6
152.29073,-30.28422,6
152.39999,-30.214890000000004,6
118.9196,-20.3589,6
130.95,-12.4121,6
152.36855,-30.260790000000004,6
152.34036,-29.077059999999996,6
142.81679,-17.11426,6
152.5533,-30.2689,6
142.19827,-12.44467,6
150.64264,-22.75923,6
126.73118999999998,-14.59989,6
153.14186,-28.151190000000003,6
152.24754,-30.091440000000002,6
152.29426999999998,-30.114409999999996,6
153.17398,-28.17952,6
142.93962,-17.13304,6
134.69288999999998,-12.25833,6
152.11613,-31.67103,6
130.82291999999998,-14.028220000000001,6
150.44612,-28.163729999999997,6
152.37288999999998,-30.26169,6
126.85523,-14.578389999999999,6
150.67574,-22.68869,6
130.75418,-11.63246,6
152.37788,-28.97135,6
144.66336,-18.09028,6
152.69501,-26.6527,6
152.43875,-30.205540000000003,6
144.4196,-16.1389,6
152.33213999999998,-28.99308,6
144.5354,-17.13478,6
152.35811999999999,-29.01649,6
152.46008,-29.70907,6
152.31604,-30.24125,6
153.1219,-28.119,6
152.27705,-30.193620000000003,6
134.45026000000001,-12.16935,6
136.27594,-15.986670000000002,6
144.38403,-16.09518,6
150.9787,-25.9163,6
150.89006,-25.94077,6
152.31007,-30.231240000000003,6
152.30217,-28.98227,6
119.25625,-32.92041,6
135.13284,-12.724110000000001,6
119.07848,-34.40862,6
150.96809,-26.255329999999997,6
152.39401,-30.30589,6
133.91759,-12.521469999999999,6
152.44127,-29.71622,6
150.64154,-22.70524,6
152.26485,-30.26117,6
151.86601000000002,-31.75435,6
152.3271,-30.21285,6
150.6647,-22.7078,6
152.35759,-30.333209999999998,6
144.43347,-16.13693,6
149.38468999999998,-25.7395,6
151.88217,-31.74901,6
152.52199,-30.27492,6
150.64203,-22.76661,6
151.07793,-26.31833,6
150.65028,-22.76711,6
134.96206999999998,-13.05725,6
126.73848999999998,-14.43449,6
152.209,-30.18242,6
149.38043000000002,-22.589370000000002,6
152.33292,-30.18335,6
152.30899,-30.191509999999997,6
152.3291,-29.01939,6
152.30623,-30.28309,6
152.31375,-30.21445,6
152.3493,-30.16487,6
144.69563,-18.09679,6
141.71753999999999,-13.351720000000002,6
152.32449,-30.286929999999998,6
152.38603,-29.0715,6
130.71098,-13.284720000000002,6
152.2894,-29.0003,6
152.30334,-30.273709999999998,6
150.827,-25.9163,6
141.9156,-12.3554,6
152.2049,-30.1138,6
152.30508,-30.21704,6
126.73196000000002,-14.417710000000001,6
152.29099,-30.165740000000003,6
135.62051,-15.495420000000001,6
144.70171000000002,-18.120639999999998,6
152.1864,-30.1852,6
126.77481,-14.519210000000001,6
146.50083999999998,-19.38769,6
152.26317,-30.25201,6
153.1295,-28.1384,6
131.00403,-11.68171,6
152.39635,-28.993170000000003,6
151.0109,-24.949,6
141.59909,-14.024579999999998,6
126.58716000000001,-14.54935,6
152.3364,-30.328809999999997,6
152.38165,-28.965640000000004,6
151.92600000000002,-28.6208,6
152.03842,-29.0995,6
152.15778999999998,-30.13755,6
142.92067,-13.18072,6
150.9973,-26.403440000000003,6
144.7827,-18.1028,6
130.78699,-13.31504,6
151.88881999999998,-28.63086,6
152.10553000000002,-29.099729999999997,6
152.31346000000002,-29.03855,6
116.06867,-32.41335,6
152.36066,-29.06793,6
153.15756000000002,-28.16313,6
152.32877,-28.44533,6
150.64203,-22.69151,6
130.76942,-13.213379999999999,6
152.19498000000002,-30.16948,6
141.60741000000002,-14.03165,6
152.3828,-29.0071,6
142.17262,-15.667639999999999,6
151.8746,-31.7355,6
151.9438,-28.6378,6
152.37708,-30.26255,6
126.7745,-14.505999999999998,6
144.72958,-18.10482,6
130.78215,-13.21844,6
149.38846,-22.59122,6
150.9877,-26.4209,6
130.87367,-13.1932,6
144.38924,-16.12204,6
134.03523,-12.50508,6
152.33676,-29.025479999999998,6
150.92978,-25.96007,6
152.29926,-30.141070000000003,6
135.18135,-12.57265,6
150.67338999999998,-22.69276,6
134.02039,-12.48633,6
152.40562,-30.24225,6
146.50145,-19.39218,6
152.4771,-29.717,6
130.78801,-13.29715,6
150.91914,-25.9525,6
150.6501,-26.38727,6
145.46245,-17.816489999999998,6
152.42064,-29.02955,6
145.45956,-17.81308,6
150.98787,-23.754070000000002,6
152.31826999999998,-30.254920000000002,6
116.788,-20.596,6
132.24051,-11.28848,6
151.07574,-26.32565,6
144.45181000000002,-16.01902,6
152.46471,-30.22402,6
150.63063,-22.76609,6
150.9993,-23.754929999999998,6
130.8298,-13.2302,6
141.81125,-12.833739999999999,6
152.39223,-29.019140000000004,6
